date,menu_item,units_sold,revenue,price_per_unit,is_holiday,day_of_week,day_name,month,week_of_year,is_weekend
2024-05-01,Paneer Butter Masala,50,8894.42,180,False,2,Wednesday,5,18,False
2024-05-02,Paneer Butter Masala,62,11116.16,180,False,3,Thursday,5,18,False
2024-05-03,Paneer Butter Masala,74,13677.79,180,False,4,Friday,5,18,False
2024-05-04,Paneer Butter Masala,66,11957.13,180,False,5,Saturday,5,18,True
2024-05-05,Paneer Butter Masala,75,13279.95,180,False,6,Sunday,5,18,True
2024-05-06,Paneer Butter Masala,39,6958.84,180,False,0,Monday,5,19,False
2024-05-07,Paneer Butter Masala,45,8140.49,180,False,1,Tuesday,5,19,False
2024-05-08,Paneer Butter Masala,57,10210.34,180,False,2,Wednesday,5,19,False
2024-05-09,Paneer Butter Masala,55,9902.75,180,False,3,Thursday,5,19,False
2024-05-10,Paneer Butter Masala,69,12321.82,180,False,4,Friday,5,19,False
2024-05-11,Paneer Butter Masala,83,14941.74,180,False,5,Saturday,5,19,True
2024-05-12,Paneer Butter Masala,80,14714.81,180,False,6,Sunday,5,19,True
2024-05-13,Paneer Butter Masala,51,9117.24,180,False,0,Monday,5,20,False
2024-05-14,Paneer Butter Masala,53,9568.46,180,False,1,Tuesday,5,20,False
2024-05-15,Paneer Butter Masala,52,9193.76,180,False,2,Wednesday,5,20,False
2024-05-16,Paneer Butter Masala,46,8264.8,180,False,3,Thursday,5,20,False
2024-05-17,Paneer Butter Masala,80,14134.47,180,False,4,Friday,5,20,False
2024-05-18,Paneer Butter Masala,67,11862.81,180,False,5,Saturday,5,20,True
2024-05-19,Paneer Butter Masala,68,12563.08,180,False,6,Sunday,5,20,True
2024-05-20,Paneer Butter Masala,47,8658.54,180,False,0,Monday,5,21,False
2024-05-21,Paneer Butter Masala,51,9446.43,180,False,1,Tuesday,5,21,False
2024-05-22,Paneer Butter Masala,39,6887.03,180,False,2,Wednesday,5,21,False
2024-05-23,Paneer Butter Masala,45,8233.4,180,False,3,Thursday,5,21,False
2024-05-24,Paneer Butter Masala,63,11018.24,180,False,4,Friday,5,21,False
2024-05-25,Paneer Butter Masala,86,15723.24,180,False,5,Saturday,5,21,True
2024-05-26,Paneer Butter Masala,60,10728.21,180,False,6,Sunday,5,21,True
2024-05-27,Paneer Butter Masala,70,12475.88,180,False,0,Monday,5,22,False
2024-05-28,Paneer Butter Masala,55,9871.98,180,False,1,Tuesday,5,22,False
2024-05-29,Paneer Butter Masala,54,9511.69,180,False,2,Wednesday,5,22,False
2024-05-30,Paneer Butter Masala,46,8527.8,180,False,3,Thursday,5,22,False
2024-05-31,Paneer Butter Masala,61,10705.0,180,False,4,Friday,5,22,False
2024-06-01,Paneer Butter Masala,61,10859.08,180,False,5,Saturday,6,22,True
2024-06-02,Paneer Butter Masala,60,11102.33,180,False,6,Sunday,6,22,True
2024-06-03,Paneer Butter Masala,57,9956.01,180,False,0,Monday,6,23,False
2024-06-04,Paneer Butter Masala,58,10184.01,180,False,1,Tuesday,6,23,False
2024-06-05,Paneer Butter Masala,49,8691.74,180,False,2,Wednesday,6,23,False
2024-06-06,Paneer Butter Masala,51,9308.42,180,False,3,Thursday,6,23,False
2024-06-07,Paneer Butter Masala,94,16824.21,180,False,4,Friday,6,23,False
2024-06-08,Paneer Butter Masala,91,16727.24,180,False,5,Saturday,6,23,True
2024-06-09,Paneer Butter Masala,68,12383.19,180,False,6,Sunday,6,23,True
2024-06-10,Paneer Butter Masala,48,8697.72,180,False,0,Monday,6,24,False
2024-06-11,Paneer Butter Masala,49,8739.01,180,False,1,Tuesday,6,24,False
2024-06-12,Paneer Butter Masala,47,8451.97,180,False,2,Wednesday,6,24,False
2024-06-13,Paneer Butter Masala,59,10453.24,180,False,3,Thursday,6,24,False
2024-06-14,Paneer Butter Masala,69,12241.78,180,False,4,Friday,6,24,False
2024-06-15,Paneer Butter Masala,54,9992.34,180,False,5,Saturday,6,24,True
2024-06-16,Paneer Butter Masala,74,13031.85,180,False,6,Sunday,6,24,True
2024-06-17,Paneer Butter Masala,61,10895.7,180,False,0,Monday,6,25,False
2024-06-18,Paneer Butter Masala,48,8585.3,180,False,1,Tuesday,6,25,False
2024-06-19,Paneer Butter Masala,48,8845.06,180,False,2,Wednesday,6,25,False
2024-06-20,Paneer Butter Masala,49,8725.27,180,False,3,Thursday,6,25,False
2024-06-21,Paneer Butter Masala,86,15063.58,180,False,4,Friday,6,25,False
2024-06-22,Paneer Butter Masala,63,11240.3,180,False,5,Saturday,6,25,True
2024-06-23,Paneer Butter Masala,59,10498.59,180,False,6,Sunday,6,25,True
2024-06-24,Paneer Butter Masala,52,9328.95,180,False,0,Monday,6,26,False
2024-06-25,Paneer Butter Masala,59,10757.63,180,False,1,Tuesday,6,26,False
2024-06-26,Paneer Butter Masala,43,7822.14,180,False,2,Wednesday,6,26,False
2024-06-27,Paneer Butter Masala,43,7898.65,180,False,3,Thursday,6,26,False
2024-06-28,Paneer Butter Masala,78,14006.58,180,False,4,Friday,6,26,False
2024-06-29,Paneer Butter Masala,65,11784.4,180,False,5,Saturday,6,26,True
2024-06-30,Paneer Butter Masala,57,10130.56,180,False,6,Sunday,6,26,True
2024-07-01,Paneer Butter Masala,60,10616.91,180,False,0,Monday,7,27,False
2024-07-02,Paneer Butter Masala,53,9812.72,180,False,1,Tuesday,7,27,False
2024-07-03,Paneer Butter Masala,61,10983.9,180,False,2,Wednesday,7,27,False
2024-07-04,Paneer Butter Masala,61,11207.2,180,False,3,Thursday,7,27,False
2024-07-05,Paneer Butter Masala,87,15849.39,180,False,4,Friday,7,27,False
2024-07-06,Paneer Butter Masala,79,14074.43,180,False,5,Saturday,7,27,True
2024-07-07,Paneer Butter Masala,90,15999.69,180,False,6,Sunday,7,27,True
2024-07-08,Paneer Butter Masala,57,10378.76,180,False,0,Monday,7,28,False
2024-07-09,Paneer Butter Masala,68,12544.85,180,False,1,Tuesday,7,28,False
2024-07-10,Paneer Butter Masala,64,11567.19,180,False,2,Wednesday,7,28,False
2024-07-11,Paneer Butter Masala,60,11052.07,180,False,3,Thursday,7,28,False
2024-07-12,Paneer Butter Masala,80,14416.2,180,False,4,Friday,7,28,False
2024-07-13,Paneer Butter Masala,66,11653.16,180,False,5,Saturday,7,28,True
2024-07-14,Paneer Butter Masala,75,13304.07,180,False,6,Sunday,7,28,True
2024-07-15,Paneer Butter Masala,53,9697.91,180,False,0,Monday,7,29,False
2024-07-16,Paneer Butter Masala,67,11780.67,180,False,1,Tuesday,7,29,False
2024-07-17,Paneer Butter Masala,73,13107.17,180,False,2,Wednesday,7,29,False
2024-07-18,Paneer Butter Masala,60,10890.05,180,False,3,Thursday,7,29,False
2024-07-19,Paneer Butter Masala,84,14787.44,180,False,4,Friday,7,29,False
2024-07-20,Paneer Butter Masala,84,14814.6,180,False,5,Saturday,7,29,True
2024-07-21,Paneer Butter Masala,70,12575.25,180,False,6,Sunday,7,29,True
2024-07-22,Paneer Butter Masala,60,11038.46,180,False,0,Monday,7,30,False
2024-07-23,Paneer Butter Masala,62,11083.03,180,False,1,Tuesday,7,30,False
2024-07-24,Paneer Butter Masala,63,11567.92,180,False,2,Wednesday,7,30,False
2024-07-25,Paneer Butter Masala,54,9801.13,180,False,3,Thursday,7,30,False
2024-07-26,Paneer Butter Masala,101,17922.08,180,False,4,Friday,7,30,False
2024-07-27,Paneer Butter Masala,98,18142.15,180,False,5,Saturday,7,30,True
2024-07-28,Paneer Butter Masala,82,15045.02,180,False,6,Sunday,7,30,True
2024-07-29,Paneer Butter Masala,64,11853.49,180,False,0,Monday,7,31,False
2024-07-30,Paneer Butter Masala,59,10326.85,180,False,1,Tuesday,7,31,False
2024-07-31,Paneer Butter Masala,58,10161.32,180,False,2,Wednesday,7,31,False
2024-08-01,Paneer Butter Masala,67,12370.1,180,False,3,Thursday,8,31,False
2024-08-02,Paneer Butter Masala,85,15733.82,180,False,4,Friday,8,31,False
2024-08-03,Paneer Butter Masala,88,15702.46,180,False,5,Saturday,8,31,True
2024-08-04,Paneer Butter Masala,76,13528.7,180,False,6,Sunday,8,31,True
2024-08-05,Paneer Butter Masala,60,10501.79,180,False,0,Monday,8,32,False
2024-08-06,Paneer Butter Masala,63,11312.31,180,False,1,Tuesday,8,32,False
2024-08-07,Paneer Butter Masala,60,11008.18,180,False,2,Wednesday,8,32,False
2024-08-08,Paneer Butter Masala,57,10070.7,180,False,3,Thursday,8,32,False
2024-08-09,Paneer Butter Masala,77,14126.53,180,False,4,Friday,8,32,False
2024-08-10,Paneer Butter Masala,88,15690.21,180,False,5,Saturday,8,32,True
2024-08-11,Paneer Butter Masala,81,14804.51,180,False,6,Sunday,8,32,True
2024-08-12,Paneer Butter Masala,55,9636.86,180,False,0,Monday,8,33,False
2024-08-13,Paneer Butter Masala,61,10662.13,180,False,1,Tuesday,8,33,False
2024-08-14,Paneer Butter Masala,52,9275.54,180,False,2,Wednesday,8,33,False
2024-08-15,Paneer Butter Masala,89,16246.1,180,True,3,Thursday,8,33,False
2024-08-16,Paneer Butter Masala,101,17859.18,180,False,4,Friday,8,33,False
2024-08-17,Paneer Butter Masala,91,16016.22,180,False,5,Saturday,8,33,True
2024-08-18,Paneer Butter Masala,86,15186.59,180,False,6,Sunday,8,33,True
2024-08-19,Paneer Butter Masala,59,10670.18,180,False,0,Monday,8,34,False
2024-08-20,Paneer Butter Masala,68,11914.08,180,False,1,Tuesday,8,34,False
2024-08-21,Paneer Butter Masala,69,12260.63,180,False,2,Wednesday,8,34,False
2024-08-22,Paneer Butter Masala,54,9843.77,180,False,3,Thursday,8,34,False
2024-08-23,Paneer Butter Masala,83,14934.95,180,False,4,Friday,8,34,False
2024-08-24,Paneer Butter Masala,98,17640.66,180,False,5,Saturday,8,34,True
2024-08-25,Paneer Butter Masala,76,13799.78,180,False,6,Sunday,8,34,True
2024-08-26,Paneer Butter Masala,57,10416.87,180,False,0,Monday,8,35,False
2024-08-27,Paneer Butter Masala,64,11454.66,180,False,1,Tuesday,8,35,False
2024-08-28,Paneer Butter Masala,59,10661.16,180,False,2,Wednesday,8,35,False
2024-08-29,Paneer Butter Masala,53,9405.88,180,False,3,Thursday,8,35,False
2024-08-30,Paneer Butter Masala,98,17289.4,180,False,4,Friday,8,35,False
2024-08-31,Paneer Butter Masala,101,18666.19,180,False,5,Saturday,8,35,True
2024-09-01,Paneer Butter Masala,75,13170.34,180,False,6,Sunday,9,35,True
2024-09-02,Paneer Butter Masala,48,8600.05,180,False,0,Monday,9,36,False
2024-09-03,Paneer Butter Masala,62,10957.23,180,False,1,Tuesday,9,36,False
2024-09-04,Paneer Butter Masala,48,8859.66,180,False,2,Wednesday,9,36,False
2024-09-05,Paneer Butter Masala,65,11824.34,180,False,3,Thursday,9,36,False
2024-09-06,Paneer Butter Masala,113,20054.55,180,False,4,Friday,9,36,False
2024-09-07,Paneer Butter Masala,83,15237.96,180,False,5,Saturday,9,36,True
2024-09-08,Paneer Butter Masala,87,15840.19,180,False,6,Sunday,9,36,True
2024-09-09,Paneer Butter Masala,70,12302.91,180,False,0,Monday,9,37,False
2024-09-10,Paneer Butter Masala,64,11439.01,180,False,1,Tuesday,9,37,False
2024-09-11,Paneer Butter Masala,52,9507.21,180,False,2,Wednesday,9,37,False
2024-09-12,Paneer Butter Masala,66,11648.18,180,False,3,Thursday,9,37,False
2024-09-13,Paneer Butter Masala,101,17926.93,180,False,4,Friday,9,37,False
2024-09-14,Paneer Butter Masala,101,18421.13,180,False,5,Saturday,9,37,True
2024-09-15,Paneer Butter Masala,78,14146.78,180,False,6,Sunday,9,37,True
2024-09-16,Paneer Butter Masala,56,9919.75,180,False,0,Monday,9,38,False
2024-09-17,Paneer Butter Masala,56,9787.83,180,False,1,Tuesday,9,38,False
2024-09-18,Paneer Butter Masala,64,11740.96,180,False,2,Wednesday,9,38,False
2024-09-19,Paneer Butter Masala,68,12581.83,180,False,3,Thursday,9,38,False
2024-09-20,Paneer Butter Masala,90,16486.85,180,False,4,Friday,9,38,False
2024-09-21,Paneer Butter Masala,86,15267.97,180,False,5,Saturday,9,38,True
2024-09-22,Paneer Butter Masala,79,13868.82,180,False,6,Sunday,9,38,True
2024-09-23,Paneer Butter Masala,56,9878.32,180,False,0,Monday,9,39,False
2024-09-24,Paneer Butter Masala,79,14033.56,180,False,1,Tuesday,9,39,False
2024-09-25,Paneer Butter Masala,52,9600.79,180,False,2,Wednesday,9,39,False
2024-09-26,Paneer Butter Masala,58,10406.1,180,False,3,Thursday,9,39,False
2024-09-27,Paneer Butter Masala,95,17240.87,180,False,4,Friday,9,39,False
2024-09-28,Paneer Butter Masala,75,13528.19,180,False,5,Saturday,9,39,True
2024-09-29,Paneer Butter Masala,83,15205.68,180,False,6,Sunday,9,39,True
2024-09-30,Paneer Butter Masala,71,12711.71,180,False,0,Monday,9,40,False
2024-10-01,Paneer Butter Masala,68,11941.51,180,False,1,Tuesday,10,40,False
2024-10-02,Paneer Butter Masala,99,17511.54,180,True,2,Wednesday,10,40,False
2024-10-03,Paneer Butter Masala,66,12207.71,180,False,3,Thursday,10,40,False
2024-10-04,Paneer Butter Masala,123,22016.16,180,False,4,Friday,10,40,False
2024-10-05,Paneer Butter Masala,100,18019.46,180,False,5,Saturday,10,40,True
2024-10-06,Paneer Butter Masala,102,18600.22,180,False,6,Sunday,10,40,True
2024-10-07,Paneer Butter Masala,77,13933.54,180,False,0,Monday,10,41,False
2024-10-08,Paneer Butter Masala,62,11245.73,180,False,1,Tuesday,10,41,False
2024-10-09,Paneer Butter Masala,80,14546.25,180,False,2,Wednesday,10,41,False
2024-10-10,Paneer Butter Masala,69,12199.61,180,False,3,Thursday,10,41,False
2024-10-11,Paneer Butter Masala,111,19963.08,180,False,4,Friday,10,41,False
2024-10-12,Paneer Butter Masala,119,21806.61,180,False,5,Saturday,10,41,True
2024-10-13,Paneer Butter Masala,140,25145.47,180,True,6,Sunday,10,41,True
2024-10-14,Paneer Butter Masala,71,12653.79,180,False,0,Monday,10,42,False
2024-10-15,Paneer Butter Masala,84,14783.77,180,False,1,Tuesday,10,42,False
2024-10-16,Paneer Butter Masala,78,14143.58,180,False,2,Wednesday,10,42,False
2024-10-17,Paneer Butter Masala,70,12529.19,180,False,3,Thursday,10,42,False
2024-10-18,Paneer Butter Masala,118,21136.68,180,False,4,Friday,10,42,False
2024-10-19,Paneer Butter Masala,110,19336.07,180,False,5,Saturday,10,42,True
2024-10-20,Paneer Butter Masala,85,15435.89,180,False,6,Sunday,10,42,True
2024-10-21,Paneer Butter Masala,74,13411.51,180,False,0,Monday,10,43,False
2024-10-22,Paneer Butter Masala,80,14253.91,180,False,1,Tuesday,10,43,False
2024-10-23,Paneer Butter Masala,81,14741.6,180,False,2,Wednesday,10,43,False
2024-10-24,Paneer Butter Masala,62,11013.55,180,False,3,Thursday,10,43,False
2024-10-25,Paneer Butter Masala,104,18538.61,180,False,4,Friday,10,43,False
2024-10-26,Paneer Butter Masala,103,18902.02,180,False,5,Saturday,10,43,True
2024-10-27,Paneer Butter Masala,89,15582.52,180,False,6,Sunday,10,43,True
2024-10-28,Paneer Butter Masala,80,14286.58,180,False,0,Monday,10,44,False
2024-10-29,Paneer Butter Masala,83,14856.15,180,False,1,Tuesday,10,44,False
2024-10-30,Paneer Butter Masala,75,13822.0,180,False,2,Wednesday,10,44,False
2024-10-31,Paneer Butter Masala,71,13013.97,180,False,3,Thursday,10,44,False
2024-11-01,Paneer Butter Masala,215,37654.78,180,True,4,Friday,11,44,False
2024-11-02,Paneer Butter Masala,118,20624.43,180,False,5,Saturday,11,44,True
2024-11-03,Paneer Butter Masala,104,18319.09,180,False,6,Sunday,11,44,True
2024-11-04,Paneer Butter Masala,66,12109.99,180,False,0,Monday,11,45,False
2024-11-05,Paneer Butter Masala,68,12210.3,180,False,1,Tuesday,11,45,False
2024-11-06,Paneer Butter Masala,69,12617.59,180,False,2,Wednesday,11,45,False
2024-11-07,Paneer Butter Masala,80,14528.09,180,False,3,Thursday,11,45,False
2024-11-08,Paneer Butter Masala,98,18129.34,180,False,4,Friday,11,45,False
2024-11-09,Paneer Butter Masala,108,19587.94,180,False,5,Saturday,11,45,True
2024-11-10,Paneer Butter Masala,71,12974.37,180,False,6,Sunday,11,45,True
2024-11-11,Paneer Butter Masala,68,12273.96,180,False,0,Monday,11,46,False
2024-11-12,Paneer Butter Masala,68,11967.47,180,False,1,Tuesday,11,46,False
2024-11-13,Paneer Butter Masala,70,12693.09,180,False,2,Wednesday,11,46,False
2024-11-14,Paneer Butter Masala,76,13463.05,180,False,3,Thursday,11,46,False
2024-11-15,Paneer Butter Masala,109,19180.67,180,False,4,Friday,11,46,False
2024-11-16,Paneer Butter Masala,118,20807.8,180,False,5,Saturday,11,46,True
2024-11-17,Paneer Butter Masala,93,16344.06,180,False,6,Sunday,11,46,True
2024-11-18,Paneer Butter Masala,75,13864.73,180,False,0,Monday,11,47,False
2024-11-19,Paneer Butter Masala,76,13965.81,180,False,1,Tuesday,11,47,False
2024-11-20,Paneer Butter Masala,79,14503.21,180,False,2,Wednesday,11,47,False
2024-11-21,Paneer Butter Masala,69,12413.98,180,False,3,Thursday,11,47,False
2024-11-22,Paneer Butter Masala,108,19246.43,180,False,4,Friday,11,47,False
2024-11-23,Paneer Butter Masala,110,20333.75,180,False,5,Saturday,11,47,True
2024-11-24,Paneer Butter Masala,75,13123.48,180,False,6,Sunday,11,47,True
2024-11-25,Paneer Butter Masala,68,12277.98,180,False,0,Monday,11,48,False
2024-11-26,Paneer Butter Masala,69,12239.83,180,False,1,Tuesday,11,48,False
2024-11-27,Paneer Butter Masala,70,12796.2,180,False,2,Wednesday,11,48,False
2024-11-28,Paneer Butter Masala,69,12625.57,180,False,3,Thursday,11,48,False
2024-11-29,Paneer Butter Masala,105,18565.45,180,False,4,Friday,11,48,False
2024-11-30,Paneer Butter Masala,107,19692.65,180,False,5,Saturday,11,48,True
2024-12-01,Paneer Butter Masala,99,17626.72,180,False,6,Sunday,12,48,True
2024-12-02,Paneer Butter Masala,75,13161.37,180,False,0,Monday,12,49,False
2024-12-03,Paneer Butter Masala,64,11849.35,180,False,1,Tuesday,12,49,False
2024-12-04,Paneer Butter Masala,64,11659.9,180,False,2,Wednesday,12,49,False
2024-12-05,Paneer Butter Masala,82,14551.93,180,False,3,Thursday,12,49,False
2024-12-06,Paneer Butter Masala,109,19384.64,180,False,4,Friday,12,49,False
2024-12-07,Paneer Butter Masala,112,20009.97,180,False,5,Saturday,12,49,True
2024-12-08,Paneer Butter Masala,98,18098.49,180,False,6,Sunday,12,49,True
2024-12-09,Paneer Butter Masala,72,12933.85,180,False,0,Monday,12,50,False
2024-12-10,Paneer Butter Masala,69,12172.68,180,False,1,Tuesday,12,50,False
2024-12-11,Paneer Butter Masala,75,13601.32,180,False,2,Wednesday,12,50,False
2024-12-12,Paneer Butter Masala,76,13321.23,180,False,3,Thursday,12,50,False
2024-12-13,Paneer Butter Masala,98,17897.56,180,False,4,Friday,12,50,False
2024-12-14,Paneer Butter Masala,109,19385.94,180,False,5,Saturday,12,50,True
2024-12-15,Paneer Butter Masala,92,16316.23,180,False,6,Sunday,12,50,True
2024-12-16,Paneer Butter Masala,69,12670.71,180,False,0,Monday,12,51,False
2024-12-17,Paneer Butter Masala,74,13369.23,180,False,1,Tuesday,12,51,False
2024-12-18,Paneer Butter Masala,70,12380.85,180,False,2,Wednesday,12,51,False
2024-12-19,Paneer Butter Masala,61,10665.08,180,False,3,Thursday,12,51,False
2024-12-20,Paneer Butter Masala,115,20259.87,180,False,4,Friday,12,51,False
2024-12-21,Paneer Butter Masala,114,20868.12,180,False,5,Saturday,12,51,True
2024-12-22,Paneer Butter Masala,101,18553.26,180,False,6,Sunday,12,51,True
2024-12-23,Paneer Butter Masala,61,11113.92,180,False,0,Monday,12,52,False
2024-12-24,Paneer Butter Masala,71,13123.42,180,False,1,Tuesday,12,52,False
2024-12-25,Paneer Butter Masala,108,18916.55,180,True,2,Wednesday,12,52,False
2024-12-26,Paneer Butter Masala,60,10976.8,180,False,3,Thursday,12,52,False
2024-12-27,Paneer Butter Masala,103,18391.55,180,False,4,Friday,12,52,False
2024-12-28,Paneer Butter Masala,109,19255.52,180,False,5,Saturday,12,52,True
2024-12-29,Paneer Butter Masala,96,17412.92,180,False,6,Sunday,12,52,True
2024-12-30,Paneer Butter Masala,68,12297.7,180,False,0,Monday,12,1,False
2024-12-31,Paneer Butter Masala,88,15530.64,180,False,1,Tuesday,12,1,False
2023-01-01,Veg Fried Rice,111,14747.59,130,False,6,Sunday,1,52,True
2023-01-02,Veg Fried Rice,94,11922.94,130,False,0,Monday,1,1,False
2023-01-03,Veg Fried Rice,81,10319.48,130,False,1,Tuesday,1,1,False
2023-01-04,Veg Fried Rice,91,11536.24,130,False,2,Wednesday,1,1,False
2023-01-05,Veg Fried Rice,77,10081.82,130,False,3,Thursday,1,1,False
2023-01-06,Veg Fried Rice,101,12905.84,130,False,4,Friday,1,1,False
2023-01-07,Veg Fried Rice,110,14713.06,130,False,5,Saturday,1,1,True
2023-01-08,Veg Fried Rice,98,12845.66,130,False,6,Sunday,1,1,True
2023-01-09,Veg Fried Rice,77,10064.57,130,False,0,Monday,1,2,False
2023-01-10,Veg Fried Rice,70,9026.05,130,False,1,Tuesday,1,2,False
2023-01-11,Veg Fried Rice,78,10299.51,130,False,2,Wednesday,1,2,False
2023-01-12,Veg Fried Rice,82,10704.01,130,False,3,Thursday,1,2,False
2023-01-13,Veg Fried Rice,121,15392.86,130,False,4,Friday,1,2,False
2023-01-14,Veg Fried Rice,123,15817.04,130,False,5,Saturday,1,2,True
2023-01-15,Veg Fried Rice,104,13702.16,130,False,6,Sunday,1,2,True
2023-01-16,Veg Fried Rice,73,9457.35,130,False,0,Monday,1,3,False
2023-01-17,Veg Fried Rice,71,9161.43,130,False,1,Tuesday,1,3,False
2023-01-18,Veg Fried Rice,61,8076.93,130,False,2,Wednesday,1,3,False
2023-01-19,Veg Fried Rice,66,8465.47,130,False,3,Thursday,1,3,False
2023-01-20,Veg Fried Rice,137,17892.48,130,False,4,Friday,1,3,False
2023-01-21,Veg Fried Rice,112,14599.97,130,False,5,Saturday,1,3,True
2023-01-22,Veg Fried Rice,108,13781.67,130,False,6,Sunday,1,3,True
2023-01-23,Veg Fried Rice,76,9605.87,130,False,0,Monday,1,4,False
2023-01-24,Veg Fried Rice,78,10145.3,130,False,1,Tuesday,1,4,False
2023-01-25,Veg Fried Rice,70,9078.55,130,False,2,Wednesday,1,4,False
2023-01-26,Veg Fried Rice,110,14429.53,130,True,3,Thursday,1,4,False
2023-01-27,Veg Fried Rice,119,15915.54,130,False,4,Friday,1,4,False
2023-01-28,Veg Fried Rice,117,14760.41,130,False,5,Saturday,1,4,True
2023-01-29,Veg Fried Rice,99,13231.71,130,False,6,Sunday,1,4,True
2023-01-30,Veg Fried Rice,76,10143.81,130,False,0,Monday,1,5,False
2023-01-31,Veg Fried Rice,64,8304.93,130,False,1,Tuesday,1,5,False
2023-02-01,Veg Fried Rice,67,8635.15,130,False,2,Wednesday,2,5,False
2023-02-02,Veg Fried Rice,66,8496.79,130,False,3,Thursday,2,5,False
2023-02-03,Veg Fried Rice,130,16605.28,130,False,4,Friday,2,5,False
2023-02-04,Veg Fried Rice,99,12893.21,130,False,5,Saturday,2,5,True
2023-02-05,Veg Fried Rice,86,11152.91,130,False,6,Sunday,2,5,True
2023-02-06,Veg Fried Rice,66,8613.44,130,False,0,Monday,2,6,False
2023-02-07,Veg Fried Rice,66,8708.78,130,False,1,Tuesday,2,6,False
2023-02-08,Veg Fried Rice,76,9778.95,130,False,2,Wednesday,2,6,False
2023-02-09,Veg Fried Rice,61,8017.65,130,False,3,Thursday,2,6,False
2023-02-10,Veg Fried Rice,105,13498.15,130,False,4,Friday,2,6,False
2023-02-11,Veg Fried Rice,118,14923.78,130,False,5,Saturday,2,6,True
2023-02-12,Veg Fried Rice,83,10741.31,130,False,6,Sunday,2,6,True
2023-02-13,Veg Fried Rice,68,8978.93,130,False,0,Monday,2,7,False
2023-02-14,Veg Fried Rice,69,8842.06,130,False,1,Tuesday,2,7,False
2023-02-15,Veg Fried Rice,64,8543.42,130,False,2,Wednesday,2,7,False
2023-02-16,Veg Fried Rice,79,10541.92,130,False,3,Thursday,2,7,False
2023-02-17,Veg Fried Rice,119,15724.93,130,False,4,Friday,2,7,False
2023-02-18,Veg Fried Rice,92,11616.3,130,False,5,Saturday,2,7,True
2023-02-19,Veg Fried Rice,88,11505.4,130,False,6,Sunday,2,7,True
2023-02-20,Veg Fried Rice,69,8997.82,130,False,0,Monday,2,8,False
2023-02-21,Veg Fried Rice,79,10227.08,130,False,1,Tuesday,2,8,False
2023-02-22,Veg Fried Rice,72,9307.05,130,False,2,Wednesday,2,8,False
2023-02-23,Veg Fried Rice,54,6921.11,130,False,3,Thursday,2,8,False
2023-02-24,Veg Fried Rice,123,15563.41,130,False,4,Friday,2,8,False
2023-02-25,Veg Fried Rice,94,12538.23,130,False,5,Saturday,2,8,True
2023-02-26,Veg Fried Rice,100,13365.78,130,False,6,Sunday,2,8,True
2023-02-27,Veg Fried Rice,83,10801.09,130,False,0,Monday,2,9,False
2023-02-28,Veg Fried Rice,64,8311.26,130,False,1,Tuesday,2,9,False
2023-03-01,Veg Fried Rice,66,8422.9,130,False,2,Wednesday,3,9,False
2023-03-02,Veg Fried Rice,72,9480.57,130,False,3,Thursday,3,9,False
2023-03-03,Veg Fried Rice,97,12542.52,130,False,4,Friday,3,9,False
2023-03-04,Veg Fried Rice,112,14145.77,130,False,5,Saturday,3,9,True
2023-03-05,Veg Fried Rice,91,11617.89,130,False,6,Sunday,3,9,True
2023-03-06,Veg Fried Rice,72,9593.14,130,False,0,Monday,3,10,False
2023-03-07,Veg Fried Rice,87,11006.21,130,False,1,Tuesday,3,10,False
2023-03-08,Veg Fried Rice,126,16719.39,130,True,2,Wednesday,3,10,False
2023-03-09,Veg Fried Rice,84,10694.41,130,False,3,Thursday,3,10,False
2023-03-10,Veg Fried Rice,100,12661.99,130,False,4,Friday,3,10,False
2023-03-11,Veg Fried Rice,124,16444.25,130,False,5,Saturday,3,10,True
2023-03-12,Veg Fried Rice,109,14532.35,130,False,6,Sunday,3,10,True
2023-03-13,Veg Fried Rice,64,8195.38,130,False,0,Monday,3,11,False
2023-03-14,Veg Fried Rice,97,12374.32,130,False,1,Tuesday,3,11,False
2023-03-15,Veg Fried Rice,79,10127.41,130,False,2,Wednesday,3,11,False
2023-03-16,Veg Fried Rice,72,9160.32,130,False,3,Thursday,3,11,False
2023-03-17,Veg Fried Rice,138,17963.5,130,False,4,Friday,3,11,False
2023-03-18,Veg Fried Rice,117,15087.97,130,False,5,Saturday,3,11,True
2023-03-19,Veg Fried Rice,103,13755.69,130,False,6,Sunday,3,11,True
2023-03-20,Veg Fried Rice,71,9038.85,130,False,0,Monday,3,12,False
2023-03-21,Veg Fried Rice,67,8741.42,130,False,1,Tuesday,3,12,False
2023-03-22,Veg Fried Rice,72,9123.29,130,False,2,Wednesday,3,12,False
2023-03-23,Veg Fried Rice,77,10134.21,130,False,3,Thursday,3,12,False
2023-03-24,Veg Fried Rice,132,17553.01,130,False,4,Friday,3,12,False
2023-03-25,Veg Fried Rice,110,13945.32,130,False,5,Saturday,3,12,True
2023-03-26,Veg Fried Rice,96,12248.67,130,False,6,Sunday,3,12,True
2023-03-27,Veg Fried Rice,79,10147.78,130,False,0,Monday,3,13,False
2023-03-28,Veg Fried Rice,72,9145.19,130,False,1,Tuesday,3,13,False
2023-03-29,Veg Fried Rice,81,10581.55,130,False,2,Wednesday,3,13,False
2023-03-30,Veg Fried Rice,84,10935.26,130,False,3,Thursday,3,13,False
